date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,high_roas_flag,profit,cost_efficiency,engagement_score,year,month,day
2024-10-16,tiktok ads,display,fintech,usa,178714,7559,0.0423,1.14,8617.26,312,27.62,39985.98,4.64,0.04127530096573621,True,31368.72,0.03620640435590895,7559.602199999999,2024,10,16
2024-07-05,tiktok ads,display,saas,uk,113190,3984,0.0352,1.41,5617.44,172,32.66,10269.39,1.83,0.04317269076305221,True,4651.95,0.030618929619185966,3984.2880000000005,2024,7,5
2024-04-13,meta ads,video,e-commerce,australia,126103,4300,0.0341,1.09,4687.0,313,14.97,18027.88,3.85,0.0727906976744186,True,13340.880000000001,0.06678045658203542,4300.1123,2024,4,13
2024-12-21,google ads,search,healthcare,india,101355,4459,0.044,2.55,11370.45,122,93.2,10455.25,0.92,0.027360394707333483,False,-915.2000000000007,0.010729566551895484,4459.62,2024,12,21
2024-02-16,google ads,display,edtech,canada,197974,4375,0.0221,2.43,10631.25,347,30.64,73971.79,6.96,0.07931428571428571,True,63340.53999999999,0.03263962375073486,4375.2254,2024,2,16
2024-04-07,meta ads,shopping,fintech,uk,49261,724,0.0147,0.62,448.88,31,14.48,1397.37,3.11,0.04281767955801105,True,948.4899999999999,0.06906077348066299,724.1367,2024,4,7
2024-01-31,tiktok ads,shopping,saas,india,174668,10916,0.0625,0.63,6877.08,310,22.18,37599.64,5.47,0.02839868083547087,True,30722.559999999998,0.04507727116741408,10916.75,2024,1,31
2024-10-16,google ads,shopping,fintech,usa,163178,5172,0.0317,2.21,11430.12,325,35.17,14305.21,1.25,0.0628383604021655,False,2875.0899999999983,0.02843364724079887,5172.7426,2024,10,16
2024-11-17,tiktok ads,search,edtech,usa,105726,8542,0.0808,1.4,11958.8,662,18.06,104498.78,8.74,0.077499414656989,True,92539.98,0.05535672475499214,8542.6608,2024,11,17
2024-02-12,tiktok ads,display,healthcare,uae,74285,2094,0.0282,0.63,1319.22,92,14.34,18972.8,14.38,0.04393505253104107,True,17653.579999999998,0.06973817862070011,2094.837,2024,2,12
2024-01-29,google ads,display,edtech,usa,168471,6014,0.0357,0.97,5833.58,117,49.86,25231.33,4.33,0.01945460591952112,True,19397.75,0.020056294762392905,6014.4147,2024,1,29
2024-10-09,tiktok ads,search,e-commerce,uk,128295,4695,0.0366,0.84,3943.8,276,14.29,42279.01,10.72,0.05878594249201278,True,38335.21,0.06998326487144378,4695.597,2024,10,9
2024-11-26,meta ads,search,healthcare,australia,109777,2722,0.0248,1.44,3919.68,170,23.06,47040.47,12.0,0.06245407788390889,True,43120.79,0.04337088741938117,2722.4696,2024,11,26
2024-09-17,tiktok ads,video,healthcare,uae,153537,7277,0.0474,1.0,7277.0,175,41.58,48117.42,6.61,0.024048371581695753,True,40840.42,0.024048371581695753,7277.6538,2024,9,17
2024-08-30,google ads,shopping,fintech,germany,20915,913,0.0437,1.03,940.39,37,25.42,3637.08,3.87,0.040525739320920046,True,2696.69,0.03934537798147577,913.9855,2024,8,30
2024-07-26,meta ads,search,edtech,uk,29992,605,0.0202,0.61,369.05,35,10.54,5311.42,14.39,0.05785123966942149,True,4942.37,0.09483809781872375,605.8384,2024,7,26
2024-03-05,meta ads,search,fintech,uk,187461,2511,0.0134,1.7,4268.7,189,22.59,16540.06,3.87,0.07526881720430108,True,12271.36,0.04427577482605946,2511.9774,2024,3,5
2024-05-17,google ads,display,e-commerce,australia,107885,3344,0.031,2.09,6988.96,262,26.68,51456.48,7.36,0.07834928229665072,True,44467.520000000004,0.037487694878780245,3344.435,2024,5,17
2024-05-23,google ads,video,e-commerce,germany,162242,5110,0.0315,2.67,13643.7,118,115.62,30643.55,2.25,0.02309197651663405,True,16999.85,0.008648680343308632,5110.623,2024,5,23
2024-05-06,meta ads,video,edtech,usa,34404,1204,0.035,1.42,1709.68,94,18.19,17655.16,10.33,0.07807308970099668,True,15945.48,0.05498104908520893,1204.14,2024,5,6
2024-11-02,meta ads,display,edtech,australia,133773,3491,0.0261,1.83,6388.53,181,35.3,21663.32,3.39,0.05184760813520481,True,15274.79,0.028332026303390608,3491.4753,2024,11,2
2024-08-03,google ads,video,saas,canada,185948,5373,0.0289,0.73,3922.29,82,47.83,15594.76,3.98,0.015261492648427322,True,11672.470000000001,0.02090615431291414,5373.897199999999,2024,8,3
2024-07-13,google ads,shopping,healthcare,australia,98375,1898,0.0193,3.35,6358.3,45,141.3,2253.91,0.35,0.02370916754478398,False,-4104.39,0.007077363446204174,1898.6375,2024,7,13
2024-07-22,google ads,video,healthcare,usa,190826,12174,0.0638,1.75,18189.69375,933,22.83,139478.01,6.55,0.07663873829472646,True,121288.31625,0.05129278221080551,12174.698799999998,2024,7,22
2024-07-07,meta ads,display,healthcare,uae,105050,3077,0.0293,0.5,1538.5,206,7.47,55580.46,36.13,0.0669483262918427,True,54041.96,0.1338966525836854,3077.965,2024,7,7
2024-07-19,google ads,shopping,e-commerce,india,52547,2806,0.0534,2.15,6032.9,47,128.36,13262.4,2.2,0.01674982181040627,True,7229.5,0.007790614795537802,2806.0098000000003,2024,7,19
2024-05-15,google ads,search,healthcare,india,139648,4398,0.0315,3.0,13194.0,347,38.02,82597.15,6.26,0.07889949977262392,True,69403.15,0.026299833257541306,4398.912,2024,5,15
2024-06-21,tiktok ads,search,fintech,germany,186434,8743,0.0469,1.65,14425.95,87,165.82,21530.58,1.49,0.009950817797094818,False,7104.630000000001,0.00603079866490595,8743.7546,2024,6,21
2024-07-29,google ads,search,fintech,germany,63001,3181,0.0505,1.48,4707.88,94,50.08,3324.55,0.71,0.02955045583149953,False,-1383.33,0.019966524210472653,3181.5505000000003,2024,7,29
2024-04-12,meta ads,shopping,e-commerce,uk,132343,3507,0.0265,1.14,3997.98,238,16.8,17184.94,4.3,0.06786427145708583,True,13186.96,0.059530062681654235,3507.0895,2024,4,12
2024-06-19,google ads,shopping,healthcare,uk,172570,3692,0.0214,2.16,7974.72,53,150.47,15699.11,1.97,0.014355362946912243,True,7724.39,0.006646001364311223,3692.9979999999996,2024,6,19
2024-04-09,google ads,video,fintech,uae,196510,10316,0.0525,2.0,18189.69375,282,73.16,66245.27,3.21,0.02733617681271811,True,48055.576250000006,0.015503284655356005,10316.775,2024,4,9
2024-05-13,google ads,display,edtech,canada,140875,6818,0.0484,2.25,15340.5,142,108.03,28774.25,1.88,0.020827222059254913,True,13433.75,0.009256543137446628,6818.349999999999,2024,5,13
2024-08-02,tiktok ads,shopping,saas,usa,50955,3892,0.0764,1.27,4942.84,224,22.07,60995.17,12.34,0.05755395683453238,True,56052.33,0.045318076247663285,3892.962,2024,8,2
2024-10-19,google ads,search,fintech,usa,103991,3067,0.0295,2.59,7943.53,142,55.94,36045.3,4.54,0.04629931529181611,True,28101.770000000004,0.01787618351035371,3067.7345,2024,10,19
2024-10-25,google ads,video,edtech,germany,22637,876,0.0387,1.22,1068.72,16,66.8,2623.14,2.45,0.0182648401826484,True,1554.4199999999998,0.014971180477580656,876.0518999999999,2024,10,25
2024-12-20,meta ads,display,fintech,canada,86099,2910,0.0338,2.19,6372.9,194,32.85,39485.52,6.2,0.06666666666666667,True,33112.619999999995,0.030441400304414005,2910.1461999999997,2024,12,20
2024-11-08,meta ads,display,fintech,uae,181950,2401,0.0132,0.67,1608.67,168,9.58,30028.61,18.67,0.06997084548104957,True,28419.940000000002,0.10443409773290979,2401.74,2024,11,8
2024-06-11,meta ads,video,e-commerce,australia,102229,2146,0.021,0.61,1309.06,52,25.17,14121.79,10.79,0.024231127679403542,True,12812.730000000001,0.03972316013016974,2146.809,2024,6,11
2024-09-22,tiktok ads,video,saas,germany,53167,2536,0.0477,0.44,1115.84,145,7.7,11216.46,10.05,0.05717665615141956,True,10100.619999999999,0.12994694579868082,2536.0659,2024,9,22
2024-05-06,meta ads,shopping,saas,canada,10177,413,0.0406,1.85,764.05,16,47.75,4058.36,5.31,0.0387409200968523,True,3294.3100000000004,0.020941037890190434,413.1862,2024,5,6
2024-12-08,meta ads,shopping,e-commerce,canada,67714,738,0.0109,1.11,819.18,17,48.19,1445.84,1.76,0.023035230352303523,True,626.66,0.020752459776850023,738.0826,2024,12,8
2024-10-23,google ads,shopping,fintech,uk,51032,3036,0.0595,2.23,6770.28,195,34.72,18761.36,2.77,0.06422924901185771,True,11991.080000000002,0.02880235381697655,3036.404,2024,10,23
2024-08-11,tiktok ads,display,saas,usa,68474,4923,0.0719,0.47,2313.81,198,11.69,32574.4,14.08,0.04021937842778794,True,30260.59,0.08557314559103817,4923.2806,2024,8,11
2024-08-12,tiktok ads,video,saas,australia,12838,784,0.0611,0.42,329.28,56,5.88,2887.05,8.77,0.07142857142857142,True,2557.7700000000004,0.17006802721088438,784.4018,2024,8,12
2024-06-05,google ads,display,healthcare,uk,151595,9262,0.0611,1.76,16301.12,572,28.5,85249.68,5.23,0.06175771971496437,True,68948.56,0.03508961347441157,9262.4545,2024,6,5
2024-04-11,tiktok ads,video,e-commerce,germany,38799,1303,0.0336,0.33,429.99,51,8.43,4095.81,9.53,0.039140445126630855,True,3665.8199999999997,0.11860740947463894,1303.6463999999999,2024,4,11
2024-06-23,google ads,video,saas,australia,121565,2601,0.0214,2.04,5306.04,176,30.15,34156.84,6.44,0.06766628219915417,True,28850.799999999996,0.03316974617605597,2601.491,2024,6,23
2024-09-11,meta ads,display,e-commerce,canada,38762,1007,0.026,0.68,684.76,16,42.8,3871.2,5.65,0.015888778550148957,True,3186.4399999999996,0.023365850809042583,1007.8119999999999,2024,9,11
2024-02-18,meta ads,search,e-commerce,india,32410,693,0.0214,1.79,1240.47,21,59.07,678.51,0.55,0.030303030303030304,False,-561.96,0.016929067208396816,693.574,2024,2,18
2024-03-29,tiktok ads,video,edtech,australia,134132,4694,0.035,0.82,3849.08,306,12.58,52932.5,13.75,0.0651896037494674,True,49083.42,0.07949951676764318,4694.620000000001,2024,3,29
2024-01-28,google ads,display,e-commerce,australia,38005,1489,0.0392,1.51,2248.39,79,28.46,23043.93,10.25,0.05305574210879785,True,20795.54,0.035136253052184006,1489.796,2024,1,28
2024-01-15,google ads,search,e-commerce,india,91348,2914,0.0319,1.73,5041.22,98,51.44,14981.67,2.97,0.033630748112560054,True,9940.45,0.019439738793387316,2914.0011999999997,2024,1,15
2024-08-22,google ads,display,e-commerce,uk,87607,3661,0.0418,3.15,11532.15,106,108.79,31383.75,2.72,0.02895383774924884,True,19851.6,0.00919169452357106,3661.9725999999996,2024,8,22
2024-02-01,tiktok ads,shopping,fintech,india,95288,7108,0.0746,0.51,3625.08,454,7.98,132401.61,36.52,0.0638716938660664,True,128776.52999999998,0.1252386154236596,7108.4848,2024,2,1
2024-09-28,tiktok ads,video,healthcare,uk,68620,3602,0.0525,0.48,1728.96,134,12.9,22980.94,13.29,0.03720155469183787,True,21251.98,0.07750323894132889,3602.5499999999997,2024,9,28
2024-07-06,tiktok ads,video,healthcare,australia,95975,3848,0.0401,1.78,6849.44,66,103.78,6246.82,0.91,0.017151767151767153,False,-602.6199999999999,0.009635824242565816,3848.5975,2024,7,6
2024-12-12,google ads,shopping,saas,canada,162064,5607,0.0346,2.42,13568.94,77,176.22,8174.03,0.6,0.01373283395755306,False,-5394.910000000001,0.005674724775848372,5607.4144,2024,12,12
2024-05-18,meta ads,search,fintech,usa,57712,848,0.0147,0.9,763.2,64,11.93,2136.83,2.8,0.07547169811320754,True,1373.6299999999999,0.08385744234800838,848.3664,2024,5,18
2024-06-29,meta ads,shopping,fintech,germany,147412,3670,0.0249,1.17,4293.9,162,26.51,38717.46,9.02,0.044141689373297,True,34423.56,0.03772793963529659,3670.5588,2024,6,29
2024-02-06,google ads,display,e-commerce,uae,79525,2298,0.0289,1.58,3630.84,119,30.51,21777.03,6.0,0.05178416013925152,True,18146.19,0.03277478489826045,2298.2725,2024,2,6
2024-04-18,meta ads,shopping,e-commerce,uk,78480,1389,0.0177,1.69,2347.41,19,123.55,2972.32,1.27,0.013678905687544997,False,624.9100000000003,0.008094027034050294,1389.096,2024,4,18
2024-03-11,tiktok ads,display,saas,uk,165232,7617,0.0461,0.77,5865.09,601,9.76,102707.85,17.51,0.0789024550347906,True,96842.76000000001,0.10247072082440338,7617.1952,2024,3,11
2024-05-18,google ads,display,saas,uae,13294,583,0.0439,1.38,804.54,46,17.49,11553.7,14.36,0.07890222984562607,True,10749.16,0.057175528873642086,583.6066000000001,2024,5,18
2024-11-16,meta ads,video,edtech,uk,55333,852,0.0154,1.05,894.6,66,13.55,12295.52,13.74,0.07746478873239436,True,11400.92,0.07377598926894702,852.1282,2024,11,16
2024-09-24,meta ads,display,fintech,uk,177027,6160,0.0348,1.23,7576.8,220,34.44,59390.91,7.84,0.03571428571428571,True,51814.11,0.029036004645760744,6160.539599999999,2024,9,24
2024-11-10,meta ads,search,e-commerce,usa,21679,448,0.0207,0.89,398.72,31,12.86,3556.66,8.92,0.06919642857142858,True,3157.9399999999996,0.07774879614767255,448.7553,2024,11,10
2024-07-09,google ads,search,healthcare,uk,18601,706,0.038,2.0,1412.0,54,26.15,3302.39,2.34,0.0764872521246459,True,1890.3899999999999,0.03824362606232295,706.838,2024,7,9
2024-11-29,google ads,shopping,healthcare,uae,146583,2990,0.0204,1.61,4813.9,114,42.23,8660.28,1.8,0.03812709030100334,True,3846.380000000001,0.023681422547207048,2990.2932,2024,11,29
2024-11-17,google ads,shopping,fintech,australia,46745,2140,0.0458,3.44,7361.6,38,193.73,5289.97,0.72,0.017757009345794394,False,-2071.63,0.005161921321451858,2140.921,2024,11,17
2024-12-09,google ads,display,e-commerce,canada,39505,2251,0.057,3.06,6888.06,149,46.23,30920.99,4.49,0.06619280319857841,True,24032.93,0.021631635032215164,2251.785,2024,12,9
2024-03-11,google ads,shopping,healthcare,germany,179342,4071,0.0227,2.26,9200.46,195,47.18,30682.52,3.33,0.047899778924097275,True,21482.06,0.02119459244429083,4071.0634000000005,2024,3,11
2024-10-27,google ads,video,fintech,uae,75410,3039,0.0403,0.95,2887.05,239,12.08,29467.42,10.21,0.07864429088515959,True,26580.37,0.08278346408964167,3039.023,2024,10,27
2024-06-28,google ads,search,healthcare,uae,83488,4049,0.0485,1.15,4656.35,45,103.47,2103.0,0.45,0.01111385527290689,False,-2553.3500000000004,0.009664221976440774,4049.168,2024,6,28
2024-12-26,tiktok ads,display,saas,usa,149143,5175,0.0347,0.53,2742.75,140,19.59,11705.28,4.27,0.02705314009661836,True,8962.53,0.051043660559657276,5175.2621,2024,12,26
2024-11-21,meta ads,shopping,fintech,australia,52743,1207,0.0229,1.93,2329.51,90,25.88,11281.65,4.84,0.07456503728251865,True,8952.14,0.038634734343273906,1207.8147,2024,11,21
2024-04-19,meta ads,shopping,healthcare,uk,92091,3342,0.0363,1.48,4946.16,145,34.11,37976.42,7.68,0.04338719329742669,True,33030.259999999995,0.029315671146909927,3342.9033,2024,4,19
2024-04-14,tiktok ads,video,healthcare,usa,118687,10586,0.0892,0.75,7939.5,635,12.5,88046.75,11.09,0.05998488569809182,True,80107.25,0.07997984759745576,10586.8804,2024,4,14
2024-10-25,google ads,video,edtech,uae,195664,6378,0.0326,2.6,16582.8,312,53.15,33814.66,2.04,0.04891815616180621,True,17231.860000000004,0.018814675446848544,6378.6464,2024,10,25
2024-09-26,tiktok ads,search,edtech,india,89946,5162,0.0574,0.63,3252.06,349,9.32,87393.19,26.87,0.06760945370011623,True,84141.13,0.10731659317478767,5162.9003999999995,2024,9,26
2024-12-05,tiktok ads,search,edtech,india,170529,11766,0.069,1.48,17413.68,695,25.06,102403.13,5.88,0.05906850246472888,True,84989.45000000001,0.039911150314006,11766.501,2024,12,5
2024-01-03,meta ads,display,fintech,canada,129750,2452,0.0189,1.09,2672.68,93,28.74,23770.39,8.89,0.03792822185970636,True,21097.71,0.03479653381624437,2452.275,2024,1,3
2024-01-22,meta ads,display,healthcare,usa,197882,5144,0.026,0.81,4166.64,299,13.94,68061.76,16.33,0.05812597200622084,True,63895.119999999995,0.0717604592669393,5144.932,2024,1,22
2024-06-06,google ads,display,e-commerce,australia,58266,2651,0.0455,1.22,3234.22,103,31.4,3487.43,1.08,0.038853262919652964,False,253.21000000000004,0.031846936819387675,2651.103,2024,6,6
2024-09-01,meta ads,search,e-commerce,usa,98699,2171,0.022,2.22,4819.62,92,52.39,5066.63,1.05,0.04237678489175495,False,247.01000000000022,0.019088641843132862,2171.3779999999997,2024,9,1
2024-01-18,tiktok ads,video,edtech,uk,172820,5512,0.0319,1.5,8268.0,229,36.1,38190.22,4.62,0.041545718432510884,True,29922.22,0.027697145621673924,5512.958,2024,1,18
2024-11-30,google ads,shopping,edtech,uk,61902,2599,0.042,2.92,7589.08,160,47.43,43994.91,5.8,0.06156213928434013,True,36405.83,0.02108292441244525,2599.884,2024,11,30
2024-07-20,tiktok ads,shopping,edtech,uae,148573,8706,0.0586,1.77,15409.62,643,23.97,163989.09,10.64,0.07385711003905353,True,148579.47,0.04172718081302459,8706.3778,2024,7,20
2024-11-06,meta ads,shopping,edtech,germany,149654,6689,0.0447,1.29,8628.81,262,32.93,10578.46,1.23,0.03916878457168486,False,1949.6499999999996,0.030363398892778958,6689.533799999999,2024,11,6
2024-01-24,meta ads,search,healthcare,india,191478,6414,0.0335,1.57,10069.98,236,42.67,56534.15,5.61,0.03679451200498909,True,46464.17,0.02343599490763636,6414.513000000001,2024,1,24
2024-05-01,meta ads,search,e-commerce,canada,7196,287,0.04,2.21,634.27,10,63.43,693.26,1.09,0.03484320557491289,False,58.99000000000001,0.015766156368738866,287.84000000000003,2024,5,1
2024-11-14,google ads,display,healthcare,india,30757,1202,0.0391,3.26,3918.52,60,65.31,5647.0,1.44,0.04991680532445923,False,1728.48,0.015311903473760501,1202.5987,2024,11,14
2024-04-11,google ads,display,healthcare,canada,17578,330,0.0188,3.07,1013.1,20,50.66,3553.78,3.51,0.06060606060606061,True,2540.6800000000003,0.019741387819563715,330.4664,2024,4,11
2024-02-02,google ads,display,e-commerce,usa,65530,2018,0.0308,2.81,5670.58,117,48.47,12114.63,2.14,0.05797819623389495,True,6444.049999999999,0.02063281004764945,2018.324,2024,2,2
2024-09-18,tiktok ads,search,saas,uk,89403,5578,0.0624,1.48,8255.44,414,19.94,80503.15,9.75,0.0742201505916099,True,72247.70999999999,0.050148750399736416,5578.7472,2024,9,18
2024-06-09,tiktok ads,shopping,e-commerce,australia,161904,4339,0.0268,1.05,4555.95,178,25.6,22405.85,4.92,0.04102327725282323,True,17849.899999999998,0.03906978785983165,4339.0272,2024,6,9
2024-09-08,meta ads,video,edtech,canada,27036,708,0.0262,1.67,1182.36,12,98.53,1538.26,1.3,0.01694915254237288,False,355.9000000000001,0.010149193139145439,708.3432,2024,9,8
2024-06-08,meta ads,shopping,saas,uk,12712,212,0.0167,1.7,360.4,9,40.04,375.03,1.04,0.04245283018867924,False,14.629999999999995,0.024972253052164262,212.2904,2024,6,8
2024-02-10,google ads,shopping,e-commerce,uae,24198,1214,0.0502,1.35,1638.9,60,27.32,11611.94,7.09,0.04942339373970346,True,9973.04,0.036609921288669224,1214.7396,2024,2,10
2024-07-31,google ads,display,saas,india,80324,2337,0.0291,2.99,6987.63,50,139.75,12463.37,1.78,0.02139495079161318,True,5475.740000000001,0.007155501936994374,2337.4284000000002,2024,7,31
2024-04-22,google ads,search,saas,germany,160525,6003,0.0374,1.67,10025.01,106,94.58,12306.27,1.23,0.01765783774779277,False,2281.26,0.01057355553760046,6003.635,2024,4,22
2024-02-27,google ads,display,fintech,germany,104821,4224,0.0403,1.36,5744.64,307,18.71,89314.07,15.55,0.07267992424242424,True,83569.43000000001,0.05344112076648841,4224.286300000001,2024,2,27
2024-10-03,google ads,video,healthcare,india,48118,1616,0.0336,3.66,5914.56,129,45.85,28604.24,4.84,0.07982673267326733,True,22689.68,0.02181058269761402,1616.7648,2024,10,3
2024-02-06,tiktok ads,display,saas,australia,53709,2868,0.0534,0.89,2552.52,222,11.5,47503.54,18.61,0.07740585774058577,True,44951.020000000004,0.08697287386582671,2868.0606000000002,2024,2,6
2024-02-14,google ads,display,healthcare,uk,25497,1142,0.0448,1.84,2101.28,75,28.02,18551.01,8.83,0.06567425569176882,True,16449.73,0.03569253026726566,1142.2656,2024,2,14
2024-08-26,tiktok ads,display,fintech,uae,178782,7705,0.0431,1.28,9862.4,352,28.02,30909.61,3.13,0.04568462037637897,True,21047.21,0.035691109669046074,7705.5042,2024,8,26
2024-05-03,meta ads,video,healthcare,india,189221,7587,0.0401,0.91,6904.17,80,86.3,2769.22,0.4,0.010544352181362857,False,-4134.950000000001,0.011587200199299843,7587.762099999999,2024,5,3
2024-12-26,meta ads,search,fintech,germany,138704,1803,0.013,0.86,1550.58,119,13.03,10297.42,6.64,0.06600110926234054,True,8746.84,0.0767454758864425,1803.1519999999998,2024,12,26
2024-10-08,google ads,video,edtech,uk,120475,7794,0.0647,0.78,6079.32,530,11.47,143639.1,23.63,0.06800102643058763,True,137559.78,0.08718080311613799,7794.732499999999,2024,10,8
2024-08-19,google ads,shopping,healthcare,germany,125019,8251,0.066,3.77,18189.69375,609,51.08,135443.82,4.35,0.07380923524421282,True,117254.12625,0.03348049771316244,8251.254,2024,8,19
2024-12-11,meta ads,search,edtech,usa,198775,3637,0.0183,1.99,7237.63,235,30.8,18520.23,2.56,0.06461369260379433,True,11282.599999999999,0.03246919226321324,3637.5825,2024,12,11
2024-01-05,tiktok ads,video,edtech,australia,52059,2956,0.0568,0.57,1684.92,29,58.1,5633.14,3.34,0.009810554803788904,True,3948.2200000000003,0.017211499655770006,2956.9512,2024,1,5
2024-05-31,google ads,display,saas,usa,183373,7169,0.0391,1.55,11111.95,342,32.49,18314.28,1.65,0.047705398242432695,True,7202.329999999998,0.030777676285440446,7169.884300000001,2024,5,31
2024-09-13,meta ads,search,e-commerce,usa,114844,3307,0.0288,2.1,6944.7,123,56.46,36552.89,5.26,0.037193831267009377,True,29608.19,0.017711348222385417,3307.5072,2024,9,13
2024-08-27,meta ads,search,e-commerce,usa,53865,1098,0.0204,1.28,1405.44,67,20.98,2545.35,1.81,0.0610200364298725,True,1139.9099999999999,0.04767190346083788,1098.846,2024,8,27
2024-01-07,google ads,video,e-commerce,germany,25080,1113,0.0444,2.62,2916.06,49,59.51,2232.61,0.77,0.0440251572327044,False,-683.4499999999998,0.016803495126986413,1113.5520000000001,2024,1,7
2024-07-12,tiktok ads,search,e-commerce,india,95853,4658,0.0486,0.31,1443.98,92,15.7,27317.08,18.92,0.0197509660798626,True,25873.100000000002,0.06371279380600839,4658.4558,2024,7,12
2024-05-26,google ads,video,saas,canada,27593,896,0.0325,2.39,2141.44,48,44.61,8087.57,3.78,0.05357142857142857,True,5946.129999999999,0.022414823670053794,896.7725,2024,5,26
2024-09-11,meta ads,video,edtech,usa,34949,1324,0.0379,1.79,2369.96,86,27.56,9084.22,3.83,0.0649546827794562,True,6714.259999999999,0.03628753227902581,1324.5671000000002,2024,9,11
2024-05-17,tiktok ads,shopping,e-commerce,usa,72986,3379,0.0463,1.77,5980.83,188,31.81,17387.72,2.91,0.05563776265167209,True,11406.890000000001,0.031433764209984234,3379.2518,2024,5,17
2024-02-02,google ads,shopping,healthcare,uae,149848,9290,0.062,1.97,18189.69375,537,34.08,106414.01,5.81,0.05780409041980624,True,88224.31625,0.029522212269241753,9290.576,2024,2,2
2024-09-03,google ads,video,saas,australia,143235,3981,0.0278,1.83,7285.23,125,58.28,27104.75,3.72,0.031399145943230344,True,19819.52,0.017158003247666857,3981.9329999999995,2024,9,3
2024-02-11,tiktok ads,video,edtech,india,157625,9457,0.06,0.48,4539.36,534,8.5,147520.8,32.5,0.05646610975996616,True,142981.44,0.11763772866659618,9457.5,2024,2,11
2024-11-28,meta ads,search,fintech,india,172816,3819,0.0221,2.14,8172.66,193,42.35,41926.28,5.13,0.05053678973553286,True,33753.619999999995,0.023615322306323766,3819.2336000000005,2024,11,28
2024-12-14,tiktok ads,video,e-commerce,uk,56529,4494,0.0795,1.51,6785.94,104,65.25,9525.68,1.4,0.023141967067200713,False,2739.7400000000007,0.015325806004768685,4494.0555,2024,12,14
2024-04-13,tiktok ads,shopping,edtech,usa,176030,13079,0.0743,1.51,18189.69375,200,98.75,41247.07,2.09,0.01529168896704641,True,23057.37625,0.010995237344224116,13079.029,2024,4,13
2024-11-03,meta ads,search,saas,canada,128355,1758,0.0137,1.86,3269.88,122,26.8,6205.33,1.9,0.06939704209328783,True,2935.45,0.03731023768456335,1758.4635,2024,11,3
2024-09-25,google ads,video,fintech,usa,14096,476,0.0338,1.29,614.04,34,18.06,3175.83,5.17,0.07142857142857142,True,2561.79,0.05537098560354375,476.44479999999993,2024,9,25
2024-04-02,google ads,video,saas,usa,31855,1411,0.0443,1.7,2398.7,60,39.98,3201.45,1.33,0.042523033309709427,False,802.75,0.025013549005711427,1411.1765,2024,4,2
2024-02-19,google ads,search,edtech,uae,95218,2199,0.0231,2.39,5255.61,103,51.03,17399.72,3.31,0.046839472487494316,True,12144.11,0.01959810564330306,2199.5358,2024,2,19
2024-02-06,google ads,shopping,e-commerce,germany,102409,3389,0.0331,3.58,12132.62,149,81.43,31253.87,2.58,0.04396577161404544,True,19121.25,0.012280941791632805,3389.7378999999996,2024,2,6
2024-09-12,google ads,search,e-commerce,india,31049,1021,0.0329,3.31,3379.51,31,109.02,7117.65,2.11,0.030362389813907934,True,3738.1399999999994,0.00917292743622596,1021.5120999999999,2024,9,12
2024-09-19,tiktok ads,search,healthcare,germany,129077,4065,0.0315,1.22,4959.3,295,16.81,44193.52,8.91,0.07257072570725707,True,39234.219999999994,0.05948420139939104,4065.9255,2024,9,19
2024-09-20,meta ads,shopping,e-commerce,germany,166874,6641,0.0398,0.68,4515.88,200,22.58,17225.95,3.81,0.03011594639361542,True,12710.07,0.044288156461199144,6641.5852,2024,9,20
2024-02-13,google ads,search,saas,australia,153865,5785,0.0376,1.7,9834.5,139,70.75,16979.34,1.73,0.024027657735522904,True,7144.84,0.014133916315013473,5785.3240000000005,2024,2,13
2024-11-07,tiktok ads,display,healthcare,uk,187199,12036,0.0643,1.33,16007.88,946,16.92,165825.37,10.36,0.07859754071119973,True,149817.49,0.05909589527157875,12036.8957,2024,11,7
2024-06-27,meta ads,video,saas,uk,117696,4531,0.0385,1.09,4938.79,325,15.2,19270.73,3.9,0.07172809534319134,True,14331.939999999999,0.06580559205797372,4531.296,2024,6,27
2024-10-19,meta ads,search,healthcare,canada,147324,1325,0.009,1.72,2279.0,96,23.74,10356.84,4.54,0.07245283018867925,True,8077.84,0.04212373848179026,1325.916,2024,10,19
2024-08-04,google ads,video,fintech,australia,39001,1450,0.0372,2.62,3799.0,18,211.06,5256.07,1.38,0.012413793103448275,False,1457.0699999999997,0.0047380889707817845,1450.8372,2024,8,4
2024-01-03,tiktok ads,search,healthcare,usa,69277,5057,0.073,1.06,5360.42,268,20.0,57608.77,10.75,0.05299584734032035,True,52248.35,0.04999608239652863,5057.221,2024,1,3
2024-04-10,google ads,search,e-commerce,usa,166687,11384,0.0683,0.73,8310.32,899,9.24,139644.2,16.8,0.0789704848910752,True,131333.88,0.1081787464261304,11384.722099999999,2024,4,10
2024-12-02,meta ads,video,e-commerce,canada,173898,5321,0.0306,0.53,2820.13,239,11.8,52181.09,18.5,0.04491636910355196,True,49360.96,0.0847478662331169,5321.2788,2024,12,2
2024-05-31,google ads,display,saas,canada,117000,7979,0.0682,1.47,11729.13,366,32.05,14373.81,1.23,0.045870409825792706,False,2644.6800000000003,0.031204360425709326,7979.4,2024,5,31
2024-10-25,meta ads,shopping,saas,uk,55697,957,0.0172,0.91,870.87,12,72.57,1673.31,1.92,0.012539184952978056,True,802.4399999999999,0.01377932412415171,957.9884,2024,10,25
